997|150662|0|bgp
997|136856|0|bgp
997|42576|0|bgp
997|29353|0|bgp
997|32856|0|bgp
997|268831|0|bgp
997|205855|0|bgp
997|211195|-1|bgp
997|264615|0|bgp
997|34236|0|bgp
997|137822|0|bgp
997|22322|0|bgp
997|209516|0|bgp
997|262215|0|bgp
997|57070|0|bgp
997|27205|0|bgp
997|60625|0|bgp
997|54456|0|bgp
997|154198|0|bgp
997|38852|0|bgp
997|205285|0|bgp
997|209440|-1|bgp
997|134716|0|bgp
997|151775|0|bgp
997|53709|0|bgp
997|200858|0|bgp
997|9108|0|bgp
997|44749|0|bgp
997|138891|0|bgp
997|139497|0|bgp
997|3839|0|bgp
997|199296|0|bgp
2593|25488|0|bgp
2593|34691|0|bgp
2593|199125|0|bgp
2593|207638|0|bgp
2593|210144|0|bgp
2593|213111|0|bgp
2593|59911|0|bgp
2593|12481|0|bgp
2593|202552|0|bgp
2593|214164|0|bgp
2593|20745|0|bgp
2593|209529|0|bgp
2593|61227|0|bgp
2593|213618|0|bgp
2593|204264|0|bgp
2593|141776|0|bgp
2593|12797|0|bgp
2593|206983|0|bgp
2593|200093|0|bgp
2593|42166|0|bgp
2593|204280|0|bgp
2593|39884|0|bgp
2593|396704|0|bgp
2593|48611|0|bgp
2593|203604|0|bgp
2593|204620|0|bgp
2593|40306|0|bgp
2593|211360|0|bgp
2593|133884|0|bgp
2593|47894|0|bgp
2593|56798|0|bgp
2593|208248|0|bgp
2593|199048|0|bgp
2593|272429|-1|bgp
2593|205934|0|bgp
2593|134656|0|bgp
2593|52402|0|bgp
2593|150662|0|bgp
2593|25052|0|bgp
2593|42576|0|bgp
2593|34590|0|bgp
2593|32458|0|bgp
2593|29353|0|bgp
2593|134730|0|bgp
2593|43747|0|bgp
2593|207058|0|bgp
2593|46557|0|bgp
2593|60432|0|bgp
2593|216024|0|bgp
2593|264615|0|bgp
2593|22322|0|bgp
2593|209516|0|bgp
2593|262215|-1|bgp
2593|57070|0|bgp
2593|60625|0|bgp
2593|31495|-1|bgp
2593|205285|0|bgp
2593|209440|-1|bgp
2593|7668|0|bgp
2593|200858|0|bgp
2593|139497|0|bgp
2593|199296|0|bgp
6648|29009|0|bgp
6648|31742|0|bgp
6648|35399|0|bgp
6648|42228|0|bgp
6648|44749|0|bgp
6648|49375|0|bgp
6648|49415|0|bgp
6648|50489|0|bgp
6648|51263|0|bgp
6648|51823|0|bgp
6648|56474|0|bgp
6648|58188|0|bgp
6648|62416|0|bgp
6648|203372|0|bgp
6648|205847|0|bgp
6648|16032|0|bgp
6648|37608|0|bgp
6648|209318|0|bgp
6648|327797|0|bgp
6648|205705|0|bgp
6648|48863|0|bgp
6648|43178|0|bgp
6648|213736|0|bgp
6648|59108|0|bgp
6648|44671|0|bgp
6648|49229|0|bgp
6648|31631|0|bgp
6648|141368|0|bgp
6648|60633|0|bgp
6648|212311|0|bgp
